,Content ID,ReactionType,ContentType,Category,Sentiment,Score
12797,194f1ad7-43bf-4cdd-a01b-e6947df47403,indifferent,GIF,Tennis,neutral,20
12798,212b7926-c743-45d9-85f2-63e0e8f85208,indifferent,photo,Dogs,neutral,20
12799,9a5951a5-a36f-404e-a746-f6023c160fc0,indifferent,GIF,Science,neutral,20
12800,9a5951a5-a36f-404e-a746-f6023c160fc0,indifferent,GIF,Science,neutral,20
12801,26ea4466-0d88-482a-afab-e502beb4a316,indifferent,video,Fitness,neutral,20
12802,26ea4466-0d88-482a-afab-e502beb4a316,indifferent,video,Fitness,neutral,20
12803,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,indifferent,audio,Tennis,neutral,20
12804,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,indifferent,audio,Tennis,neutral,20
12805,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,indifferent,audio,Tennis,neutral,20
12806,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,indifferent,audio,Tennis,neutral,20
12807,b81f446e-be9b-4fff-8faf-7732c6306c75,indifferent,audio,Cooking,neutral,20
12808,b81f446e-be9b-4fff-8faf-7732c6306c75,indifferent,audio,Cooking,neutral,20
12809,b81f446e-be9b-4fff-8faf-7732c6306c75,indifferent,audio,Cooking,neutral,20
12810,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,indifferent,audio,Public Speaking,neutral,20
12811,a059c110-6fab-4a4f-9482-eaf2c269911e,indifferent,GIF,Food,neutral,20
12812,a059c110-6fab-4a4f-9482-eaf2c269911e,indifferent,GIF,Food,neutral,20
12813,a059c110-6fab-4a4f-9482-eaf2c269911e,indifferent,GIF,Food,neutral,20
12814,a059c110-6fab-4a4f-9482-eaf2c269911e,indifferent,GIF,Food,neutral,20
12815,b90bb1f2-9dbf-4802-a0e2-103dac50d272,indifferent,video,Fitness,neutral,20
12816,4e659bd8-44b6-41a3-893c-c528474a29c9,indifferent,video,Education,neutral,20
12817,4e659bd8-44b6-41a3-893c-c528474a29c9,indifferent,video,Education,neutral,20
12818,8866b759-c55c-4fd3-9753-8a69265c481e,indifferent,video,Science,neutral,20
12819,915505a1-6d75-4894-8200-0f088c19431b,indifferent,video,Cooking,neutral,20
12820,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,indifferent,GIF,Cooking,neutral,20
12821,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,indifferent,GIF,Cooking,neutral,20
12822,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,indifferent,GIF,Cooking,neutral,20
12823,2d10f5b0-c590-429f-8b68-52c239617d26,indifferent,GIF,Technology,neutral,20
12824,2d10f5b0-c590-429f-8b68-52c239617d26,indifferent,GIF,Technology,neutral,20
12825,2d10f5b0-c590-429f-8b68-52c239617d26,indifferent,GIF,Technology,neutral,20
12826,2d10f5b0-c590-429f-8b68-52c239617d26,indifferent,GIF,Technology,neutral,20
12827,cb0bd265-610e-4d5f-bc00-1732f58562dc,indifferent,GIF,Science,neutral,20
12828,b2344491-76af-4b2c-b569-e9af85298b30,indifferent,video,Culture,neutral,20
12829,b2344491-76af-4b2c-b569-e9af85298b30,indifferent,video,Culture,neutral,20
12830,178f85a7-c2d1-4127-94d2-30adf96ae7fd,indifferent,photo,Science,neutral,20
12831,178f85a7-c2d1-4127-94d2-30adf96ae7fd,indifferent,photo,Science,neutral,20
12832,89cf06bc-e921-4cfd-bd16-d071757d90a2,indifferent,video,Animals,neutral,20
12833,89cf06bc-e921-4cfd-bd16-d071757d90a2,indifferent,video,Animals,neutral,20
12834,16fb5dcb-4349-4831-acf2-8c116ad7dae5,indifferent,audio,Technology,neutral,20
12835,16fb5dcb-4349-4831-acf2-8c116ad7dae5,indifferent,audio,Technology,neutral,20
12836,16fb5dcb-4349-4831-acf2-8c116ad7dae5,indifferent,audio,Technology,neutral,20
12837,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,indifferent,GIF,Dogs,neutral,20
12838,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,indifferent,GIF,Dogs,neutral,20
12839,e4827a5c-c604-4aad-b7ed-b396b3601b74,indifferent,photo,Education,neutral,20
12840,abecd821-ad3d-43b0-a550-aadd9d267072,indifferent,video,Tennis,neutral,20
12841,abecd821-ad3d-43b0-a550-aadd9d267072,indifferent,video,Tennis,neutral,20
12842,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12843,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12844,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12845,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12846,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12847,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12848,0289b7bc-bc95-4f1d-83fe-9ca662194158,indifferent,audio,Tennis,neutral,20
12849,3a7b85dd-717e-4460-8144-498fdbc9380c,indifferent,video,Education,neutral,20
12850,3a7b85dd-717e-4460-8144-498fdbc9380c,indifferent,video,Education,neutral,20
12851,3a7b85dd-717e-4460-8144-498fdbc9380c,indifferent,video,Education,neutral,20
12852,3a7b85dd-717e-4460-8144-498fdbc9380c,indifferent,video,Education,neutral,20
12853,03e51c25-cba9-471b-b627-f15550b83fca,indifferent,GIF,Veganism,neutral,20
12854,03e51c25-cba9-471b-b627-f15550b83fca,indifferent,GIF,Veganism,neutral,20
12855,03e51c25-cba9-471b-b627-f15550b83fca,indifferent,GIF,Veganism,neutral,20
12856,daeddfcc-c030-4674-8317-56a23ab81799,indifferent,audio,Animals,neutral,20
12857,daeddfcc-c030-4674-8317-56a23ab81799,indifferent,audio,Animals,neutral,20
12858,daeddfcc-c030-4674-8317-56a23ab81799,indifferent,audio,Animals,neutral,20
12859,71246f1e-0b64-4922-a6ae-c86c446837be,indifferent,video,Healthy Eating,neutral,20
12860,71246f1e-0b64-4922-a6ae-c86c446837be,indifferent,video,Healthy Eating,neutral,20
12861,41bc0418-db4b-48b4-ada6-18eda999cd25,indifferent,video,Travel,neutral,20
12862,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,photo,Soccer,neutral,20
12863,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,photo,Soccer,neutral,20
12864,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,photo,Soccer,neutral,20
12865,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,photo,Public Speaking,neutral,20
12866,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,photo,Public Speaking,neutral,20
12867,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,indifferent,video,Dogs,neutral,20
12868,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,photo,Public Speaking,neutral,20
12869,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,photo,Public Speaking,neutral,20
12870,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,photo,Public Speaking,neutral,20
12871,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,GIF,Culture,neutral,20
12872,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,GIF,Culture,neutral,20
12873,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,GIF,Culture,neutral,20
12874,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,GIF,Culture,neutral,20
12875,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,photo,Dogs,neutral,20
12876,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,photo,Dogs,neutral,20
12877,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,photo,Dogs,neutral,20
12878,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,photo,Dogs,neutral,20
12879,7e2e14e2-79eb-41d0-8d5f-eba20460f049,indifferent,photo,Dogs,neutral,20
12880,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,video,Science,neutral,20
12881,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,video,Science,neutral,20
12882,8f640e2f-27bc-46cc-a43a-f750e357fc35,indifferent,video,Soccer,neutral,20
12883,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,photo,Cooking,neutral,20
12884,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,photo,Cooking,neutral,20
12885,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,photo,Cooking,neutral,20
12886,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,photo,Cooking,neutral,20
12887,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,indifferent,audio,Technology,neutral,20
12888,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,GIF,Soccer,neutral,20
12889,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,GIF,Soccer,neutral,20
12890,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,GIF,Soccer,neutral,20
12891,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,GIF,Soccer,neutral,20
12892,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,GIF,Soccer,neutral,20
12893,54acd843-1e09-4b30-a80a-b9e0295ff269,indifferent,GIF,Tennis,neutral,20
12894,54acd843-1e09-4b30-a80a-b9e0295ff269,indifferent,GIF,Tennis,neutral,20
12895,54acd843-1e09-4b30-a80a-b9e0295ff269,indifferent,GIF,Tennis,neutral,20
12896,972b6e82-421f-43f6-905c-2168933de18f,indifferent,video,Animals,neutral,20
12897,f6c9e663-620c-4d18-9494-7eea83fbf4b7,indifferent,audio,Animals,neutral,20
12898,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,indifferent,video,Culture,neutral,20
12899,46bd9a52-6547-457f-87fa-0e434e5bc61c,indifferent,photo,Fitness,neutral,20
12900,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,photo,Culture,neutral,20
12901,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,photo,Culture,neutral,20
12902,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,photo,Culture,neutral,20
12903,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,indifferent,photo,Culture,neutral,20
12904,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,audio,Tennis,neutral,20
12905,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,audio,Tennis,neutral,20
12906,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,audio,Tennis,neutral,20
12907,0da2523f-acc4-4687-9844-45eaa5e90c65,indifferent,video,Technology,neutral,20
12908,0da2523f-acc4-4687-9844-45eaa5e90c65,indifferent,video,Technology,neutral,20
12909,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,photo,Healthy Eating,neutral,20
12910,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,photo,Healthy Eating,neutral,20
12911,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,photo,Healthy Eating,neutral,20
12912,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,photo,Healthy Eating,neutral,20
12913,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,photo,Healthy Eating,neutral,20
12914,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,photo,Healthy Eating,neutral,20
12915,b6ecb09e-a706-4589-bb75-70cb1cc590eb,indifferent,photo,Culture,neutral,20
12916,23a1f257-2f17-4e67-aec1-626c77d73216,indifferent,GIF,Studying,neutral,20
12917,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,video,Healthy Eating,neutral,20
12918,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,video,Healthy Eating,neutral,20
12919,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,video,Healthy Eating,neutral,20
12920,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,video,Healthy Eating,neutral,20
12921,c84f903e-32ae-4ce1-b66b-d876439fccf5,indifferent,audio,Healthy Eating,neutral,20
12922,c84f903e-32ae-4ce1-b66b-d876439fccf5,indifferent,audio,Healthy Eating,neutral,20
12923,86f4e4df-636a-48f5-bb66-03ea4fd00214,indifferent,photo,Veganism,neutral,20
12924,86f4e4df-636a-48f5-bb66-03ea4fd00214,indifferent,photo,Veganism,neutral,20
12925,b27bfcfe-64df-499e-b60f-f93d2200c589,indifferent,video,Soccer,neutral,20
12926,b27bfcfe-64df-499e-b60f-f93d2200c589,indifferent,video,Soccer,neutral,20
12927,b27bfcfe-64df-499e-b60f-f93d2200c589,indifferent,video,Soccer,neutral,20
12928,91f7585b-c756-475b-9f21-877d7c48b579,indifferent,photo,Soccer,neutral,20
12929,91f7585b-c756-475b-9f21-877d7c48b579,indifferent,photo,Soccer,neutral,20
12930,91f7585b-c756-475b-9f21-877d7c48b579,indifferent,photo,Soccer,neutral,20
12931,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,indifferent,photo,Culture,neutral,20
12932,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,indifferent,photo,Culture,neutral,20
12933,b07a2298-7c03-49b3-a0a6-c65333847598,indifferent,GIF,Culture,neutral,20
12934,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,video,Fitness,neutral,20
12935,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,video,Fitness,neutral,20
12936,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,audio,Technology,neutral,20
12937,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,audio,Technology,neutral,20
12938,29d7781c-9302-4269-91f3-c23afb33467a,indifferent,video,Public Speaking,neutral,20
12939,29d7781c-9302-4269-91f3-c23afb33467a,indifferent,video,Public Speaking,neutral,20
12940,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,photo,Education,neutral,20
12941,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,photo,Education,neutral,20
12942,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,photo,Education,neutral,20
12943,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,photo,Education,neutral,20
12944,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,audio,Dogs,neutral,20
12945,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,audio,Dogs,neutral,20
12946,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,audio,Dogs,neutral,20
12947,f361cc99-64f0-4a7c-ad49-945ff01abaa6,indifferent,photo,Dogs,neutral,20
12948,fc346df4-d165-4ed0-8d43-a6896daf908e,indifferent,video,Public Speaking,neutral,20
12949,64b9d086-2fd4-46d0-a19d-848572029de1,indifferent,audio,Healthy Eating,neutral,20
12950,77b49477-2f3c-455a-b8f1-09ec2e553174,indifferent,video,Cooking,neutral,20
12951,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,GIF,Technology,neutral,20
12952,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,GIF,Technology,neutral,20
12953,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,GIF,Technology,neutral,20
12954,d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,GIF,Technology,neutral,20
12955,b4871080-6bb7-4056-82a9-d8015d7b76e8,indifferent,GIF,Education,neutral,20
12956,b4871080-6bb7-4056-82a9-d8015d7b76e8,indifferent,GIF,Education,neutral,20
12957,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,video,Healthy Eating,neutral,20
12958,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,video,Healthy Eating,neutral,20
12959,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,video,Healthy Eating,neutral,20
12960,9522ddea-8e07-4a2a-a001-25e4a534b8f6,indifferent,GIF,Technology,neutral,20
12961,9522ddea-8e07-4a2a-a001-25e4a534b8f6,indifferent,GIF,Technology,neutral,20
12962,b85e1b0d-1018-4a65-a709-4ac5323e06d9,indifferent,video,Fitness,neutral,20
12963,b85e1b0d-1018-4a65-a709-4ac5323e06d9,indifferent,video,Fitness,neutral,20
12964,d826807d-be79-402e-a55a-baf08df8212d,indifferent,GIF,Science,neutral,20
12965,fbd8f70d-d62d-42e8-9508-9f5815ab578c,indifferent,video,Education,neutral,20
12966,fbd8f70d-d62d-42e8-9508-9f5815ab578c,indifferent,video,Education,neutral,20
12967,6dbd153c-5b69-4ffb-a869-6285fb0c764d,indifferent,audio,Technology,neutral,20
12968,9108109e-c521-4528-9d90-4c804cbb866d,indifferent,audio,Veganism,neutral,20
12969,9108109e-c521-4528-9d90-4c804cbb866d,indifferent,audio,Veganism,neutral,20
12970,fea9077f-2fe7-43bd-aaef-dc2619988d94,indifferent,photo,Culture,neutral,20
12971,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,indifferent,photo,Animals,neutral,20
12972,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,indifferent,photo,Animals,neutral,20
12973,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,indifferent,photo,Animals,neutral,20
12974,88cbf75c-79f0-42cb-8733-af670f39d6e0,indifferent,audio,Animals,neutral,20
12975,88cbf75c-79f0-42cb-8733-af670f39d6e0,indifferent,audio,Animals,neutral,20
12976,218838d8-52f4-4608-a1ba-d8988cc3d029,indifferent,video,Food,neutral,20
12977,218838d8-52f4-4608-a1ba-d8988cc3d029,indifferent,video,Food,neutral,20
12978,218838d8-52f4-4608-a1ba-d8988cc3d029,indifferent,video,Food,neutral,20
12979,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,indifferent,video,Science,neutral,20
12980,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,GIF,Technology,neutral,20
12981,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,GIF,Technology,neutral,20
12982,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,GIF,Technology,neutral,20
12983,ac63258d-9d7d-4167-934e-48b3f3c43fa9,indifferent,audio,Tennis,neutral,20
12984,ac63258d-9d7d-4167-934e-48b3f3c43fa9,indifferent,audio,Tennis,neutral,20
12985,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,indifferent,video,Public Speaking,neutral,20
12986,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,indifferent,video,Public Speaking,neutral,20
12987,d200b97e-f661-4502-80d1-1e458816d558,indifferent,audio,Science,neutral,20
12988,d200b97e-f661-4502-80d1-1e458816d558,indifferent,audio,Science,neutral,20
12989,d200b97e-f661-4502-80d1-1e458816d558,indifferent,audio,Science,neutral,20
12990,6b09861c-712e-46e6-a2a5-72e4b3878767,indifferent,photo,Studying,neutral,20
12991,4c009116-c94a-4633-83fb-956565358565,indifferent,photo,Soccer,neutral,20
12992,4c009116-c94a-4633-83fb-956565358565,indifferent,photo,Soccer,neutral,20
12993,4c009116-c94a-4633-83fb-956565358565,indifferent,photo,Soccer,neutral,20
12994,4c009116-c94a-4633-83fb-956565358565,indifferent,photo,Soccer,neutral,20
12995,4c009116-c94a-4633-83fb-956565358565,indifferent,photo,Soccer,neutral,20
12996,4c009116-c94a-4633-83fb-956565358565,indifferent,photo,Soccer,neutral,20
12997,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,indifferent,photo,Animals,neutral,20
12998,9531f7f8-d0cc-4e42-9cbb-94d93692653f,indifferent,photo,Soccer,neutral,20
12999,9531f7f8-d0cc-4e42-9cbb-94d93692653f,indifferent,photo,Soccer,neutral,20
13000,09bb0893-a05b-49bc-95ec-1e158577bf13,indifferent,photo,Healthy Eating,neutral,20
13001,09bb0893-a05b-49bc-95ec-1e158577bf13,indifferent,photo,Healthy Eating,neutral,20
13002,c323d478-30a2-4140-a2ba-935a37b2ec10,indifferent,GIF,Cooking,neutral,20
13003,e409d5be-a02d-4688-9869-eb940fe1e133,indifferent,audio,Public Speaking,neutral,20
13004,bd656a40-09c1-4219-8210-e667136e3734,indifferent,GIF,Culture,neutral,20
13005,bd656a40-09c1-4219-8210-e667136e3734,indifferent,GIF,Culture,neutral,20
13006,28fbf4cf-c354-418c-8672-b7f2fee75b00,indifferent,photo,Culture,neutral,20
13007,afe1fed5-5639-45c7-89f8-ce9d1078c910,indifferent,audio,Cooking,neutral,20
13008,af6c5966-dfe7-460b-9853-62ed9f18aed4,indifferent,photo,Technology,neutral,20
13009,af6c5966-dfe7-460b-9853-62ed9f18aed4,indifferent,photo,Technology,neutral,20
13010,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,indifferent,audio,Public Speaking,neutral,20
13011,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,indifferent,audio,Public Speaking,neutral,20
13012,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,photo,Healthy Eating,neutral,20
13013,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,photo,Healthy Eating,neutral,20
13014,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,photo,Healthy Eating,neutral,20
13015,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,photo,Healthy Eating,neutral,20
13016,57528f91-7b0d-4120-acaf-82ee87f6df7d,indifferent,video,Education,neutral,20
13017,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,audio,Culture,neutral,20
13018,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,audio,Culture,neutral,20
13019,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,audio,Culture,neutral,20
13020,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,GIF,Dogs,neutral,20
13021,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,GIF,Dogs,neutral,20
13022,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,GIF,Dogs,neutral,20
13023,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,GIF,Dogs,neutral,20
13024,5444a751-c58b-456a-9fc9-1e4f292f2920,indifferent,GIF,Cooking,neutral,20
13025,5444a751-c58b-456a-9fc9-1e4f292f2920,indifferent,GIF,Cooking,neutral,20
13026,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,photo,Technology,neutral,20
13027,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,photo,Technology,neutral,20
13028,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,photo,Technology,neutral,20
13029,e0c5ae74-b379-4d34-a7ae-824daea8d682,indifferent,audio,Soccer,neutral,20
13030,1f0ed2b8-8531-416f-b694-a40a63f378a0,indifferent,photo,Animals,neutral,20
13031,65304022-f925-48f0-9dfc-436578f22c77,indifferent,audio,Soccer,neutral,20
13032,65304022-f925-48f0-9dfc-436578f22c77,indifferent,audio,Soccer,neutral,20
13033,754eb96d-65d0-416b-aec4-4ba35836157d,indifferent,GIF,Tennis,neutral,20
13034,476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,audio,Healthy Eating,neutral,20
13035,476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,audio,Healthy Eating,neutral,20
13036,476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,audio,Healthy Eating,neutral,20
13037,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,GIF,Soccer,neutral,20
13038,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,GIF,Soccer,neutral,20
13039,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,GIF,Soccer,neutral,20
13040,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,GIF,Soccer,neutral,20
13041,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,indifferent,audio,Technology,neutral,20
13042,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,indifferent,audio,Technology,neutral,20
13043,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,indifferent,audio,Technology,neutral,20
13044,b9bfb48f-a6b6-4c15-869a-1acceea04fca,indifferent,video,Soccer,neutral,20
13045,674507f9-c555-4876-89c7-c06b6db561c0,indifferent,audio,Animals,neutral,20
13046,674507f9-c555-4876-89c7-c06b6db561c0,indifferent,audio,Animals,neutral,20
13047,e6193423-0d30-4439-884a-ea22fea68522,indifferent,video,Dogs,neutral,20
13048,e6193423-0d30-4439-884a-ea22fea68522,indifferent,video,Dogs,neutral,20
13049,e6193423-0d30-4439-884a-ea22fea68522,indifferent,video,Dogs,neutral,20
13050,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,photo,Public Speaking,neutral,20
13051,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,photo,Public Speaking,neutral,20
13052,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,photo,Public Speaking,neutral,20
13053,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,photo,Public Speaking,neutral,20
13054,dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,photo,Public Speaking,neutral,20
13055,732e236f-f063-42b6-b5c1-24938385a126,indifferent,audio,Education,neutral,20
13056,6fd589e8-53ab-4345-896a-f428a92fcbe6,indifferent,video,Education,neutral,20
13057,1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,video,Healthy Eating,neutral,20
13058,1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,video,Healthy Eating,neutral,20
13059,1c77e474-0cc6-40ac-b48b-cbc511bffc77,indifferent,video,Healthy Eating,neutral,20
13060,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,GIF,Education,neutral,20
13061,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,GIF,Education,neutral,20
13062,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,GIF,Education,neutral,20
13063,10baeb43-5bb2-49df-9644-f91a3c77725a,indifferent,photo,Food,neutral,20
13064,f24f469f-53f1-4901-b6c5-18827ae0a103,indifferent,photo,Culture,neutral,20
13065,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,audio,Animals,neutral,20
13066,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,audio,Animals,neutral,20
13067,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,audio,Animals,neutral,20
13068,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,indifferent,audio,Animals,neutral,20
13069,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,indifferent,photo,Food,neutral,20
13070,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,indifferent,photo,Food,neutral,20
13071,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,indifferent,GIF,Healthy Eating,neutral,20
13072,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,indifferent,GIF,Healthy Eating,neutral,20
13073,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,indifferent,GIF,Healthy Eating,neutral,20
13074,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,indifferent,video,Public Speaking,neutral,20
13075,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,indifferent,photo,Public Speaking,neutral,20
13076,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,indifferent,photo,Public Speaking,neutral,20
13077,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,indifferent,photo,Public Speaking,neutral,20
13078,2e84726a-e69f-44e8-ac0f-c4a31516e342,indifferent,video,Dogs,neutral,20
13079,dd5bd710-bb81-464e-a798-0291b385e883,indifferent,photo,Healthy Eating,neutral,20
13080,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,video,Travel,neutral,20
13081,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,video,Travel,neutral,20
13082,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,indifferent,video,Travel,neutral,20
